Exporter Country ID,Exporter Country,Year,Trade Value,HS6,Cube
ascyp,Cyprus,2021,53870.0,16850720,trade_i_baci_a_96
asgeo,Georgia,2021,90386.00000000001,16850720,trade_i_baci_a_96
ashkg,Hong Kong,2021,27871552.0,16850720,trade_i_baci_a_96
asidn,Indonesia,2021,7887758.0,16850720,trade_i_baci_a_96
asind,India,2021,252470577.0,16850720,trade_i_baci_a_96
asirn,Iran,2021,613803.0,16850720,trade_i_baci_a_96
asirq,Iraq,2021,71891.0,16850720,trade_i_baci_a_96
asisr,Israel,2021,3080904.0,16850720,trade_i_baci_a_96
asjor,Jordan,2021,1632426.0,16850720,trade_i_baci_a_96
asjpn,Japan,2021,46873309.0,16850720,trade_i_baci_a_96
askaz,Kazakhstan,2021,108832.0,16850720,trade_i_baci_a_96
askhm,Cambodia,2021,955.0000000000001,16850720,trade_i_baci_a_96
askor,South Korea,2021,115067460.0,16850720,trade_i_baci_a_96
askwt,Kuwait,2021,32801.0,16850720,trade_i_baci_a_96
aslao,Laos,2021,1578740.0000000002,16850720,trade_i_baci_a_96
aslbn,Lebanon,2021,420393.0,16850720,trade_i_baci_a_96
aslka,Sri Lanka,2021,17972962.0,16850720,trade_i_baci_a_96
asmac,Macau,2021,23480.999999999996,16850720,trade_i_baci_a_96
asmys,Malaysia,2021,82820464.0,16850720,trade_i_baci_a_96
asomn,Oman,2021,10411577.0,16850720,trade_i_baci_a_96
aspak,Pakistan,2021,634997.0,16850720,trade_i_baci_a_96
asphl,Philippines,2021,204059837.0,16850720,trade_i_baci_a_96
asprk,North Korea,2021,452872.0,16850720,trade_i_baci_a_96
aspse,Palestine,2021,92960.0,16850720,trade_i_baci_a_96
asqat,Qatar,2021,109821.0,16850720,trade_i_baci_a_96
assau,Saudi Arabia,2021,21942081.0,16850720,trade_i_baci_a_96
assgp,Singapore,2021,20960609.0,16850720,trade_i_baci_a_96
assyr,Syria,2021,3546.0000000000005,16850720,trade_i_baci_a_96
astha,Thailand,2021,87627844.0,16850720,trade_i_baci_a_96
astur,Turkey,2021,42580728.0,16850720,trade_i_baci_a_96
astwn,Chinese Taipei,2021,222952757.0,16850720,trade_i_baci_a_96
asuzb,Uzbekistan,2021,4247.0,16850720,trade_i_baci_a_96
asvnm,Vietnam,2021,845809460.0,16850720,trade_i_baci_a_96
asyem,Yemen,2021,3233.9999999999995,16850720,trade_i_baci_a_96
eualb,Albania,2021,39855.99999999999,16850720,trade_i_baci_a_96
euand,Andorra,2021,35878.0,16850720,trade_i_baci_a_96
euaut,Austria,2021,42301313.0,16850720,trade_i_baci_a_96
eubel,Belgium,2021,42382785.0,16850720,trade_i_baci_a_96
eubgr,Bulgaria,2021,59426772.0,16850720,trade_i_baci_a_96
eubih,Bosnia and Herzegovina,2021,69283.0,16850720,trade_i_baci_a_96
eublr,Belarus,2021,1307948.0,16850720,trade_i_baci_a_96
euche,Switzerland,2021,17322745.0,16850720,trade_i_baci_a_96
eucze,Czechia,2021,16340919.0,16850720,trade_i_baci_a_96
eudeu,Germany,2021,593311135.0,16850720,trade_i_baci_a_96
eudnk,Denmark,2021,17864745.0,16850720,trade_i_baci_a_96
euesp,Spain,2021,137046328.0,16850720,trade_i_baci_a_96
euest,Estonia,2021,1047220.0,16850720,trade_i_baci_a_96
eufin,Finland,2021,7147428.0,16850720,trade_i_baci_a_96
eufra,France,2021,334796106.0,16850720,trade_i_baci_a_96
eugbr,United Kingdom,2021,188616229.0,16850720,trade_i_baci_a_96
eugrc,Greece,2021,262075828.0,16850720,trade_i_baci_a_96
euhrv,Croatia,2021,1226688.0,16850720,trade_i_baci_a_96
euhun,Hungary,2021,15303804.0,16850720,trade_i_baci_a_96
euirl,Ireland,2021,10817229.0,16850720,trade_i_baci_a_96
euisl,Iceland,2021,22295.000000000004,16850720,trade_i_baci_a_96
euita,Italy,2021,249347363.0,16850720,trade_i_baci_a_96
eultu,Lithuania,2021,1741694.0,16850720,trade_i_baci_a_96
eulux,Luxembourg,2021,502907.0,16850720,trade_i_baci_a_96
eulva,Latvia,2021,799395.0,16850720,trade_i_baci_a_96
eumda,Moldova,2021,763738.0,16850720,trade_i_baci_a_96
eumkd,North Macedonia,2021,35013438.0,16850720,trade_i_baci_a_96
eumlt,Malta,2021,9029.0,16850720,trade_i_baci_a_96
eumne,Montenegro,2021,1492.0,16850720,trade_i_baci_a_96
eunld,Netherlands,2021,134042873.0,16850720,trade_i_baci_a_96
eunor,Norway,2021,1133873.0,16850720,trade_i_baci_a_96
eupol,Poland,2021,259986909.0,16850720,trade_i_baci_a_96
euprt,Portugal,2021,156019306.0,16850720,trade_i_baci_a_96
eurou,Romania,2021,1326339.0,16850720,trade_i_baci_a_96
eurus,Russia,2021,12783982.0,16850720,trade_i_baci_a_96
eusmr,San Marino,2021,2453.0,16850720,trade_i_baci_a_96
eusrb,Serbia,2021,355385.0,16850720,trade_i_baci_a_96
eusvk,Slovakia,2021,9135920.0,16850720,trade_i_baci_a_96
eusvn,Slovenia,2021,169078688.0,16850720,trade_i_baci_a_96
euswe,Sweden,2021,68274512.0,16850720,trade_i_baci_a_96
euukr,Ukraine,2021,621804.0,16850720,trade_i_baci_a_96
nabhs,Bahamas,2021,119575.0,16850720,trade_i_baci_a_96
nabrb,Barbados,2021,387.99999999999994,16850720,trade_i_baci_a_96
nacan,Canada,2021,21278774.0,16850720,trade_i_baci_a_96
nacri,Costa Rica,2021,1029390.0,16850720,trade_i_baci_a_96
nacub,Cuba,2021,390.0,16850720,trade_i_baci_a_96
nacuw,Curaçao,2021,9121.0,16850720,trade_i_baci_a_96
nacym,Cayman Islands,2021,235.0,16850720,trade_i_baci_a_96
nadma,Dominica,2021,3062.0,16850720,trade_i_baci_a_96
nadom,Dominican Republic,2021,278221.0,16850720,trade_i_baci_a_96
nagtm,Guatemala,2021,540423.0,16850720,trade_i_baci_a_96
nahnd,Honduras,2021,64364.00000000001,16850720,trade_i_baci_a_96
namaf,Saint Martin,2021,6567.0,16850720,trade_i_baci_a_96
namex,Mexico,2021,313210548.0,16850720,trade_i_baci_a_96
nanic,Nicaragua,2021,14504.000000000002,16850720,trade_i_baci_a_96
napan,Panama,2021,381967.0,16850720,trade_i_baci_a_96
naslv,El Salvador,2021,87190.0,16850720,trade_i_baci_a_96
naspm,Saint Pierre and Miquelon,2021,271.0,16850720,trade_i_baci_a_96
natto,Trinidad and Tobago,2021,112216.0,16850720,trade_i_baci_a_96
nausa,United States,2021,628719426.0,16850720,trade_i_baci_a_96
navct,Saint Vincent and the Grenadines,2021,2121.0,16850720,trade_i_baci_a_96
navgb,British Virgin Islands,2021,28.999999999999996,16850720,trade_i_baci_a_96
ocasm,American Samoa,2021,53175.0,16850720,trade_i_baci_a_96
ocaus,Australia,2021,4790952.0,16850720,trade_i_baci_a_96
ocfji,Fiji,2021,52089.00000000001,16850720,trade_i_baci_a_96
ocnzl,New Zealand,2021,705180.0,16850720,trade_i_baci_a_96
ocpcn,Pitcairn Islands,2021,23.0,16850720,trade_i_baci_a_96
ocpng,Papua New Guinea,2021,577.0,16850720,trade_i_baci_a_96
ocpyf,French Polynesia,2021,3927.0,16850720,trade_i_baci_a_96
ocvut,Vanuatu,2021,583.0,16850720,trade_i_baci_a_96
saarg,Argentina,2021,78649.0,16850720,trade_i_baci_a_96
sabol,Bolivia,2021,502.0,16850720,trade_i_baci_a_96
sabra,Brazil,2021,8683590.0,16850720,trade_i_baci_a_96
sachl,Chile,2021,2929019.0,16850720,trade_i_baci_a_96
sacol,Colombia,2021,3608425.0000000005,16850720,trade_i_baci_a_96
saecu,Ecuador,2021,5305685.0,16850720,trade_i_baci_a_96
saguy,Guyana,2021,20815.0,16850720,trade_i_baci_a_96
saper,Peru,2021,2610337.0,16850720,trade_i_baci_a_96
sapry,Paraguay,2021,3690.0,16850720,trade_i_baci_a_96
sasur,Suriname,2021,136500.0,16850720,trade_i_baci_a_96
saury,Uruguay,2021,73793.0,16850720,trade_i_baci_a_96
saven,Venezuela,2021,6409.0,16850720,trade_i_baci_a_96
afago,Angola,2022,102499.0,16850720,trade_i_baci_a_96
afbdi,Burundi,2022,3845.0,16850720,trade_i_baci_a_96
afben,Benin,2022,1295.0,16850720,trade_i_baci_a_96
afbfa,Burkina Faso,2022,24711.0,16850720,trade_i_baci_a_96
afbwa,Botswana,2022,122503.99999999999,16850720,trade_i_baci_a_96
afciv,Cote d'Ivoire,2022,33928.0,16850720,trade_i_baci_a_96
afcmr,Cameroon,2022,4942.0,16850720,trade_i_baci_a_96
afcod,Democratic Republic of the Congo,2022,38542.0,16850720,trade_i_baci_a_96
afcpv,Cape Verde,2022,1988.0000000000002,16850720,trade_i_baci_a_96
afdji,Djibouti,2022,11094748.999999998,16850720,trade_i_baci_a_96
afdza,Algeria,2022,20253.0,16850720,trade_i_baci_a_96
afegy,Egypt,2022,7632280.0,16850720,trade_i_baci_a_96
afeth,Ethiopia,2022,332.0,16850720,trade_i_baci_a_96
afgab,Gabon,2022,699.0,16850720,trade_i_baci_a_96
afgha,Ghana,2022,4439.0,16850720,trade_i_baci_a_96
afgin,Guinea,2022,107.0,16850720,trade_i_baci_a_96
afgmb,Gambia,2022,1997.0,16850720,trade_i_baci_a_96
afgnq,Equatorial Guinea,2022,516.0,16850720,trade_i_baci_a_96
afken,Kenya,2022,3987850.0,16850720,trade_i_baci_a_96
aflbr,Liberia,2022,74734.0,16850720,trade_i_baci_a_96
aflso,Lesotho,2022,2745.9999999999995,16850720,trade_i_baci_a_96
afmar,Morocco,2022,186861.0,16850720,trade_i_baci_a_96
afmdg,Madagascar,2022,2194.0,16850720,trade_i_baci_a_96
afmoz,Mozambique,2022,13840.0,16850720,trade_i_baci_a_96
afmrt,Mauritania,2022,1605.0,16850720,trade_i_baci_a_96
afmus,Mauritius,2022,162761.0,16850720,trade_i_baci_a_96
afmwi,Malawi,2022,13982.000000000002,16850720,trade_i_baci_a_96
afnam,Namibia,2022,94390.0,16850720,trade_i_baci_a_96
afner,Niger,2022,17717.0,16850720,trade_i_baci_a_96
afnga,Nigeria,2022,144377.0,16850720,trade_i_baci_a_96
afrwa,Rwanda,2022,27180.0,16850720,trade_i_baci_a_96
afsen,Senegal,2022,5335.0,16850720,trade_i_baci_a_96
afshn,Saint Helena,2022,246.00000000000003,16850720,trade_i_baci_a_96
afsle,Sierra Leone,2022,24998.0,16850720,trade_i_baci_a_96
afsom,Somalia,2022,970.0,16850720,trade_i_baci_a_96
afstp,Sao Tome and Principe,2022,28756.0,16850720,trade_i_baci_a_96
afswz,Eswatini,2022,46386.0,16850720,trade_i_baci_a_96
afsyc,Seychelles,2022,246.99999999999997,16850720,trade_i_baci_a_96
aftgo,Togo,2022,25881.0,16850720,trade_i_baci_a_96
aftun,Tunisia,2022,5760974.0,16850720,trade_i_baci_a_96
aftza,Tanzania,2022,1729.0,16850720,trade_i_baci_a_96
afuga,Uganda,2022,919388.0,16850720,trade_i_baci_a_96
afzaf,South Africa,2022,14600452.0,16850720,trade_i_baci_a_96
afzmb,Zambia,2022,62246.0,16850720,trade_i_baci_a_96
afzwe,Zimbabwe,2022,11374.0,16850720,trade_i_baci_a_96
asafg,Afghanistan,2022,8959.0,16850720,trade_i_baci_a_96
asare,United Arab Emirates,2022,198285165.0,16850720,trade_i_baci_a_96
asarm,Armenia,2022,696593.0,16850720,trade_i_baci_a_96
asaze,Azerbaijan,2022,88810.0,16850720,trade_i_baci_a_96
asbgd,Bangladesh,2022,634390.0,16850720,trade_i_baci_a_96
asbhr,Bahrain,2022,57494.0,16850720,trade_i_baci_a_96
asbrn,Brunei,2022,374.0,16850720,trade_i_baci_a_96
aschn,China,2022,2449422370.0,16850720,trade_i_baci_a_96
ascyp,Cyprus,2022,320393.0,16850720,trade_i_baci_a_96
asgeo,Georgia,2022,183871.0,16850720,trade_i_baci_a_96
ashkg,Hong Kong,2022,32755343.0,16850720,trade_i_baci_a_96
asidn,Indonesia,2022,15736207.0,16850720,trade_i_baci_a_96
asind,India,2022,431532866.0,16850720,trade_i_baci_a_96
asirn,Iran,2022,630438.0,16850720,trade_i_baci_a_96
asisr,Israel,2022,1565005.0,16850720,trade_i_baci_a_96
asjor,Jordan,2022,1380100.0,16850720,trade_i_baci_a_96
asjpn,Japan,2022,44519159.0,16850720,trade_i_baci_a_96
askaz,Kazakhstan,2022,1063136.0,16850720,trade_i_baci_a_96
askgz,Kyrgyzstan,2022,25558.0,16850720,trade_i_baci_a_96
askor,South Korea,2022,113969848.0,16850720,trade_i_baci_a_96
askwt,Kuwait,2022,28042.999999999996,16850720,trade_i_baci_a_96
aslao,Laos,2022,2278468.0,16850720,trade_i_baci_a_96
aslbn,Lebanon,2022,901258.0,16850720,trade_i_baci_a_96
aslka,Sri Lanka,2022,14323133.0,16850720,trade_i_baci_a_96
asmac,Macau,2022,31859.0,16850720,trade_i_baci_a_96
asmdv,Maldives,2022,805.0,16850720,trade_i_baci_a_96
asmmr,Myanmar,2022,75340.0,16850720,trade_i_baci_a_96
asmng,Mongolia,2022,8157.999999999999,16850720,trade_i_baci_a_96
asmys,Malaysia,2022,158102620.0,16850720,trade_i_baci_a_96
asnpl,Nepal,2022,866.0,16850720,trade_i_baci_a_96
asomn,Oman,2022,13706531.0,16850720,trade_i_baci_a_96
aspak,Pakistan,2022,1874488.0,16850720,trade_i_baci_a_96
asphl,Philippines,2022,207747372.0,16850720,trade_i_baci_a_96
asprk,North Korea,2022,131040.0,16850720,trade_i_baci_a_96
aspse,Palestine,2022,44753.0,16850720,trade_i_baci_a_96
asqat,Qatar,2022,101475.00000000001,16850720,trade_i_baci_a_96
assau,Saudi Arabia,2022,19944349.000000004,16850720,trade_i_baci_a_96
assgp,Singapore,2022,21628042.0,16850720,trade_i_baci_a_96
astha,Thailand,2022,109965870.0,16850720,trade_i_baci_a_96
astkm,Turkmenistan,2022,180499.0,16850720,trade_i_baci_a_96
astls,Timor-Leste,2022,442.0,16850720,trade_i_baci_a_96
astur,Turkey,2022,60015224.0,16850720,trade_i_baci_a_96
astwn,Chinese Taipei,2022,264225475.0,16850720,trade_i_baci_a_96
asuzb,Uzbekistan,2022,35350.0,16850720,trade_i_baci_a_96
asvnm,Vietnam,2022,1047386974.0,16850720,trade_i_baci_a_96
asyem,Yemen,2022,6972.0,16850720,trade_i_baci_a_96
eualb,Albania,2022,986.0,16850720,trade_i_baci_a_96
euand,Andorra,2022,357.0,16850720,trade_i_baci_a_96
euaut,Austria,2022,44440773.0,16850720,trade_i_baci_a_96
eubel,Belgium,2022,37787534.0,16850720,trade_i_baci_a_96
eubgr,Bulgaria,2022,57513783.0,16850720,trade_i_baci_a_96
eubih,Bosnia and Herzegovina,2022,56556.0,16850720,trade_i_baci_a_96
eublr,Belarus,2022,58437.0,16850720,trade_i_baci_a_96
euche,Switzerland,2022,16889702.0,16850720,trade_i_baci_a_96
eucze,Czechia,2022,22849996.0,16850720,trade_i_baci_a_96
eudeu,Germany,2022,573975578.0,16850720,trade_i_baci_a_96
eudnk,Denmark,2022,19130772.0,16850720,trade_i_baci_a_96
euesp,Spain,2022,103300234.0,16850720,trade_i_baci_a_96
euest,Estonia,2022,1403434.0,16850720,trade_i_baci_a_96
eufin,Finland,2022,9022025.0,16850720,trade_i_baci_a_96
eufra,France,2022,311936218.0,16850720,trade_i_baci_a_96
eugbr,United Kingdom,2022,201273705.0,16850720,trade_i_baci_a_96
eugrc,Greece,2022,291080636.0,16850720,trade_i_baci_a_96
euhrv,Croatia,2022,531488.0,16850720,trade_i_baci_a_96
euhun,Hungary,2022,22710873.0,16850720,trade_i_baci_a_96
euirl,Ireland,2022,11159449.0,16850720,trade_i_baci_a_96
euisl,Iceland,2022,40527.0,16850720,trade_i_baci_a_96
euita,Italy,2022,273783771.0,16850720,trade_i_baci_a_96
eultu,Lithuania,2022,2637408.0,16850720,trade_i_baci_a_96
eulux,Luxembourg,2022,872721.0,16850720,trade_i_baci_a_96
eulva,Latvia,2022,918287.0,16850720,trade_i_baci_a_96
eumda,Moldova,2022,61531.0,16850720,trade_i_baci_a_96
eumkd,North Macedonia,2022,43199075.0,16850720,trade_i_baci_a_96
eumlt,Malta,2022,172387.0,16850720,trade_i_baci_a_96
eumne,Montenegro,2022,1401.0,16850720,trade_i_baci_a_96
eunld,Netherlands,2022,116789610.0,16850720,trade_i_baci_a_96
eunor,Norway,2022,1915614.0,16850720,trade_i_baci_a_96
eupol,Poland,2022,290985415.0,16850720,trade_i_baci_a_96
euprt,Portugal,2022,111249282.0,16850720,trade_i_baci_a_96
eurou,Romania,2022,3155578.0,16850720,trade_i_baci_a_96
eurus,Russia,2022,2719535.0,16850720,trade_i_baci_a_96
eusmr,San Marino,2022,4141.0,16850720,trade_i_baci_a_96
eusrb,Serbia,2022,1304396.0,16850720,trade_i_baci_a_96
eusvk,Slovakia,2022,9311927.0,16850720,trade_i_baci_a_96
eusvn,Slovenia,2022,185996842.0,16850720,trade_i_baci_a_96
euswe,Sweden,2022,63034916.0,16850720,trade_i_baci_a_96
euukr,Ukraine,2022,302460.0,16850720,trade_i_baci_a_96
nabhs,Bahamas,2022,6789.0,16850720,trade_i_baci_a_96
nabmu,Bermuda,2022,14730.999999999998,16850720,trade_i_baci_a_96
nabrb,Barbados,2022,1623.0,16850720,trade_i_baci_a_96
nacan,Canada,2022,21237561.0,16850720,trade_i_baci_a_96
nacri,Costa Rica,2022,1726543.0,16850720,trade_i_baci_a_96
nacub,Cuba,2022,865318.0,16850720,trade_i_baci_a_96
nacuw,Curaçao,2022,25081.0,16850720,trade_i_baci_a_96
nacym,Cayman Islands,2022,12877.0,16850720,trade_i_baci_a_96
nadma,Dominica,2022,2222.0,16850720,trade_i_baci_a_96
nadom,Dominican Republic,2022,1209405.0,16850720,trade_i_baci_a_96
nagtm,Guatemala,2022,146084.0,16850720,trade_i_baci_a_96
nahnd,Honduras,2022,2511.0,16850720,trade_i_baci_a_96
nahti,Haiti,2022,30776.0,16850720,trade_i_baci_a_96
najam,Jamaica,2022,54.00000000000001,16850720,trade_i_baci_a_96
namaf,Saint Martin,2022,2845.0,16850720,trade_i_baci_a_96
namex,Mexico,2022,331282736.0,16850720,trade_i_baci_a_96
nanic,Nicaragua,2022,74.00000000000001,16850720,trade_i_baci_a_96
napan,Panama,2022,309323.0,16850720,trade_i_baci_a_96
naslv,El Salvador,2022,64696.0,16850720,trade_i_baci_a_96
naspm,Saint Pierre and Miquelon,2022,1460.9999999999998,16850720,trade_i_baci_a_96
natto,Trinidad and Tobago,2022,515438.0,16850720,trade_i_baci_a_96
nausa,United States,2022,716888223.0,16850720,trade_i_baci_a_96
navgb,British Virgin Islands,2022,115.0,16850720,trade_i_baci_a_96
ocaus,Australia,2022,6647563.0,16850720,trade_i_baci_a_96
ocfji,Fiji,2022,59810.0,16850720,trade_i_baci_a_96
ocncl,New Caledonia,2022,33779.0,16850720,trade_i_baci_a_96
ocnzl,New Zealand,2022,818858.0,16850720,trade_i_baci_a_96
ocpng,Papua New Guinea,2022,3948.0,16850720,trade_i_baci_a_96
ocpyf,French Polynesia,2022,223.0,16850720,trade_i_baci_a_96
octkl,Tokelau,2022,184348.0,16850720,trade_i_baci_a_96
saarg,Argentina,2022,362764.0,16850720,trade_i_baci_a_96
sabra,Brazil,2022,7665207.0,16850720,trade_i_baci_a_96
sachl,Chile,2022,1317644.0,16850720,trade_i_baci_a_96
sacol,Colombia,2022,3177203.0,16850720,trade_i_baci_a_96
saecu,Ecuador,2022,5269696.0,16850720,trade_i_baci_a_96
saguy,Guyana,2022,985.0,16850720,trade_i_baci_a_96
saper,Peru,2022,3701052.0,16850720,trade_i_baci_a_96
sapry,Paraguay,2022,32917.0,16850720,trade_i_baci_a_96
sasur,Suriname,2022,345707.0,16850720,trade_i_baci_a_96
saury,Uruguay,2022,43666.0,16850720,trade_i_baci_a_96
saven,Venezuela,2022,18231.0,16850720,trade_i_baci_a_96
afago,Angola,2023,107582.0,16850720,trade_i_baci_a_96
afbfa,Burkina Faso,2023,10709.0,16850720,trade_i_baci_a_96
afbwa,Botswana,2023,24394.0,16850720,trade_i_baci_a_96
afciv,Cote d'Ivoire,2023,6626.0,16850720,trade_i_baci_a_96
afcmr,Cameroon,2023,3284.0,16850720,trade_i_baci_a_96
afcod,Democratic Republic of the Congo,2023,5720.0,16850720,trade_i_baci_a_96
afcog,Republic of the Congo,2023,124.0,16850720,trade_i_baci_a_96
afcpv,Cape Verde,2023,1691.9999999999998,16850720,trade_i_baci_a_96
afdji,Djibouti,2023,259234.0,16850720,trade_i_baci_a_96
afdza,Algeria,2023,51152.0,16850720,trade_i_baci_a_96
afegy,Egypt,2023,6913336.999999999,16850720,trade_i_baci_a_96
afgab,Gabon,2023,3069.0,16850720,trade_i_baci_a_96
afgha,Ghana,2023,1196.0,16850720,trade_i_baci_a_96
afgin,Guinea,2023,123.00000000000001,16850720,trade_i_baci_a_96
afgmb,Gambia,2023,654573.0,16850720,trade_i_baci_a_96
afken,Kenya,2023,4652211.0,16850720,trade_i_baci_a_96
aflso,Lesotho,2023,4772.0,16850720,trade_i_baci_a_96
afmar,Morocco,2023,382424.0,16850720,trade_i_baci_a_96
afmli,Mali,2023,1864.0,16850720,trade_i_baci_a_96
afmus,Mauritius,2023,248855.0,16850720,trade_i_baci_a_96
afmwi,Malawi,2023,13879.0,16850720,trade_i_baci_a_96
afnam,Namibia,2023,140129.0,16850720,trade_i_baci_a_96
afner,Niger,2023,148.00000000000003,16850720,trade_i_baci_a_96
afnga,Nigeria,2023,175136.0,16850720,trade_i_baci_a_96
afrwa,Rwanda,2023,11520.0,16850720,trade_i_baci_a_96
afsen,Senegal,2023,30264.000000000004,16850720,trade_i_baci_a_96
afsle,Sierra Leone,2023,15543.0,16850720,trade_i_baci_a_96
afstp,Sao Tome and Principe,2023,18.000000000000004,16850720,trade_i_baci_a_96
afswz,Eswatini,2023,12276.0,16850720,trade_i_baci_a_96
aftgo,Togo,2023,53900.0,16850720,trade_i_baci_a_96
aftun,Tunisia,2023,5104894.0,16850720,trade_i_baci_a_96
aftza,Tanzania,2023,48678.0,16850720,trade_i_baci_a_96
afuga,Uganda,2023,178543.0,16850720,trade_i_baci_a_96
afzaf,South Africa,2023,15875729.0,16850720,trade_i_baci_a_96
afzmb,Zambia,2023,78793.0,16850720,trade_i_baci_a_96
afzwe,Zimbabwe,2023,7866.000000000001,16850720,trade_i_baci_a_96
asare,United Arab Emirates,2023,224634973.0,16850720,trade_i_baci_a_96
asarm,Armenia,2023,1061402.0,16850720,trade_i_baci_a_96
asaze,Azerbaijan,2023,2003.0000000000002,16850720,trade_i_baci_a_96
asbgd,Bangladesh,2023,371496.0,16850720,trade_i_baci_a_96
asbhr,Bahrain,2023,148088.0,16850720,trade_i_baci_a_96
asbrn,Brunei,2023,1220.0,16850720,trade_i_baci_a_96
ascck,Cocos (Keeling) Islands,2023,2622.0,16850720,trade_i_baci_a_96
aschn,China,2023,1879930108.0,16850720,trade_i_baci_a_96
ascyp,Cyprus,2023,190213.0,16850720,trade_i_baci_a_96
asgeo,Georgia,2023,260424.0,16850720,trade_i_baci_a_96
ashkg,Hong Kong,2023,26065174.0,16850720,trade_i_baci_a_96
asidn,Indonesia,2023,10403006.0,16850720,trade_i_baci_a_96
asind,India,2023,313229513.0,16850720,trade_i_baci_a_96
asirn,Iran,2023,57287.00000000001,16850720,trade_i_baci_a_96
asirq,Iraq,2023,3937.0,16850720,trade_i_baci_a_96
asisr,Israel,2023,3212195.0,16850720,trade_i_baci_a_96
asjor,Jordan,2023,596252.0,16850720,trade_i_baci_a_96
asjpn,Japan,2023,34546826.0,16850720,trade_i_baci_a_96
askaz,Kazakhstan,2023,1251198.0,16850720,trade_i_baci_a_96
askgz,Kyrgyzstan,2023,35401.0,16850720,trade_i_baci_a_96
askhm,Cambodia,2023,947.0000000000001,16850720,trade_i_baci_a_96
askor,South Korea,2023,98110722.0,16850720,trade_i_baci_a_96
askwt,Kuwait,2023,14684.999999999998,16850720,trade_i_baci_a_96
aslao,Laos,2023,2585106.0,16850720,trade_i_baci_a_96
aslbn,Lebanon,2023,1377651.0,16850720,trade_i_baci_a_96
aslka,Sri Lanka,2023,12287656.0,16850720,trade_i_baci_a_96
asmac,Macau,2023,6311.0,16850720,trade_i_baci_a_96
asmng,Mongolia,2023,4083.9999999999995,16850720,trade_i_baci_a_96
asmys,Malaysia,2023,92863367.0,16850720,trade_i_baci_a_96
asnpl,Nepal,2023,455.0,16850720,trade_i_baci_a_96
asomn,Oman,2023,7404879.999999999,16850720,trade_i_baci_a_96
aspak,Pakistan,2023,1107776.0,16850720,trade_i_baci_a_96
asphl,Philippines,2023,190300580.0,16850720,trade_i_baci_a_96
aspse,Palestine,2023,10.0,16850720,trade_i_baci_a_96
asqat,Qatar,2023,231757.0,16850720,trade_i_baci_a_96
assau,Saudi Arabia,2023,24094315.0,16850720,trade_i_baci_a_96
assgp,Singapore,2023,19046954.0,16850720,trade_i_baci_a_96
astha,Thailand,2023,75842885.0,16850720,trade_i_baci_a_96
astjk,Tajikistan,2023,61.0,16850720,trade_i_baci_a_96
astkm,Turkmenistan,2023,243764.00000000003,16850720,trade_i_baci_a_96
astur,Turkey,2023,52145097.0,16850720,trade_i_baci_a_96
astwn,Chinese Taipei,2023,195101931.0,16850720,trade_i_baci_a_96
asuzb,Uzbekistan,2023,50698.0,16850720,trade_i_baci_a_96
asvnm,Vietnam,2023,819053388.0,16850720,trade_i_baci_a_96
asyem,Yemen,2023,2307.0,16850720,trade_i_baci_a_96
eualb,Albania,2023,572.0000000000001,16850720,trade_i_baci_a_96
euaut,Austria,2023,35526799.0,16850720,trade_i_baci_a_96
eubel,Belgium,2023,36784581.0,16850720,trade_i_baci_a_96
eubgr,Bulgaria,2023,47204705.0,16850720,trade_i_baci_a_96
eubih,Bosnia and Herzegovina,2023,81824.0,16850720,trade_i_baci_a_96
eublr,Belarus,2023,10835.0,16850720,trade_i_baci_a_96
euche,Switzerland,2023,11511655.0,16850720,trade_i_baci_a_96
eucze,Czechia,2023,27671361.0,16850720,trade_i_baci_a_96
eudeu,Germany,2023,580710088.0,16850720,trade_i_baci_a_96
eudnk,Denmark,2023,24105471.0,16850720,trade_i_baci_a_96
euesp,Spain,2023,152148550.0,16850720,trade_i_baci_a_96
euest,Estonia,2023,1139869.0,16850720,trade_i_baci_a_96
eufin,Finland,2023,9849102.0,16850720,trade_i_baci_a_96
eufra,France,2023,309752378.0,16850720,trade_i_baci_a_96
eugbr,United Kingdom,2023,215039951.0,16850720,trade_i_baci_a_96
eugrc,Greece,2023,349571547.0,16850720,trade_i_baci_a_96
euhrv,Croatia,2023,1356864.0,16850720,trade_i_baci_a_96
euhun,Hungary,2023,26593466.0,16850720,trade_i_baci_a_96
euirl,Ireland,2023,14606842.0,16850720,trade_i_baci_a_96
euisl,Iceland,2023,5517.0,16850720,trade_i_baci_a_96
euita,Italy,2023,318210982.0,16850720,trade_i_baci_a_96
eultu,Lithuania,2023,2291632.0,16850720,trade_i_baci_a_96
eulux,Luxembourg,2023,688132.0,16850720,trade_i_baci_a_96
eulva,Latvia,2023,1136451.0,16850720,trade_i_baci_a_96
eumda,Moldova,2023,42078.0,16850720,trade_i_baci_a_96
eumkd,North Macedonia,2023,23284656.0,16850720,trade_i_baci_a_96
eumlt,Malta,2023,29630.0,16850720,trade_i_baci_a_96
eumne,Montenegro,2023,4842.0,16850720,trade_i_baci_a_96
eunld,Netherlands,2023,106509897.0,16850720,trade_i_baci_a_96
eunor,Norway,2023,2310652.0,16850720,trade_i_baci_a_96
eupol,Poland,2023,315856874.0,16850720,trade_i_baci_a_96
euprt,Portugal,2023,138020087.0,16850720,trade_i_baci_a_96
